AdHocJson	Shadow_properties_basic_tracking	passed	1	SELECT "_"."Id", "_"."Name", "_"."Collection", "_"."CollectionWithCtor", "_"."Reference", "_"."ReferenceWithCtor" FROM "Entities"
AdHocJson	Tricky_buffering_basic	passed	1	SELECT "_"."Id", "_"."Reference" FROM "Entities"
AdHocJson	Try_project_collection_but_JSON_is_entity	passed	1	SELECT "_"."Collection", "_"."Id" FROM "Junk" WHERE "_"."Id" = 1 LIMIT 1
AdHocJson	Try_project_reference_but_JSON_is_collection	passed	1	SELECT "_"."Reference", "_"."Id" FROM "Junk" WHERE "_"."Id" = 2 LIMIT 1
AdHocManyToMany	Many_to_many_load_works_when_join_entity_has_custom_key	passed	2	SELECT "_"."Id" FROM "ManyM_DB" WHERE "_"."Id" = @p LIMIT 1
AdHocManyToMany	Many_to_many_load_works_when_join_entity_has_custom_key	passed	2	SELECT "_"."Id" FROM "ManyN_DB" WHERE "_"."Id" = @p LIMIT 1
AdHocManyToMany	Many_to_many_load_works_when_join_entity_has_custom_key	passed	2	SELECT "_"."Id", "_"."Id", "_"."Id0", "_"."Id", "_"."ManyM_Id", "_"."ManyN_Id", "_"."Id0" FROM "ManyM_DB" INNER JOIN ( SELECT "_"."Id", "_"."Id", "_"."ManyM_Id" FROM "ManyMN_DB" LEFT JOIN "ManyN_DB" ON "_"."ManyN_Id" = "_"."Id" ) ON "_"."Id" = "_"."ManyM_Id" LEFT JOIN ( SELECT "_"."Id", "_"."ManyM_Id", "_"."ManyN_Id", "_"."Id" FROM "ManyMN_DB" INNER JOIN "ManyM_DB" ON "_"."ManyM_Id" = "_"."Id" WHERE "_"."Id" = @p ) ON "_"."Id" = "_"."ManyN_Id" WHERE "_"."Id" = @p ORDER BY "_"."Id", "_"."Id0", "_"."Id", "_"."Id"
AdHocManyToMany	Many_to_many_load_works_when_join_entity_has_custom_key	passed	2	SELECT "_"."Id", "_"."Id", "_"."Id0", "_"."Id", "_"."ManyM_Id", "_"."ManyN_Id", "_"."Id0" FROM "ManyN_DB" INNER JOIN ( SELECT "_"."Id", "_"."Id", "_"."ManyN_Id" FROM "ManyMN_DB" INNER JOIN "ManyM_DB" ON "_"."ManyM_Id" = "_"."Id" ) ON "_"."Id" = "_"."ManyN_Id" LEFT JOIN ( SELECT "_"."Id", "_"."ManyM_Id", "_"."ManyN_Id", "_"."Id" FROM "ManyMN_DB" INNER JOIN "ManyN_DB" ON "_"."ManyN_Id" = "_"."Id" WHERE "_"."Id" = @p ) ON "_"."Id" = "_"."ManyM_Id" WHERE "_"."Id" = @p ORDER BY "_"."Id", "_"."Id0", "_"."Id", "_"."Id"
AdHocManyToMany	SelectMany_with_collection_selector_having_subquery	passed	1	SELECT "_"."Id", "_"."Id" FROM "Users" CROSS JOIN ( SELECT "_"."Id" FROM ( SELECT 1 ) LEFT JOIN ( SELECT "_"."Id" FROM "Organisations" WHERE EXISTS ( SELECT 1 FROM "OrganisationUser" WHERE "_"."Id" = "_"."OrganisationId") ) ON 1 )
AdHocMiscellaneous	Aggregate_over_subquery_in_group_by_projection	passed	2	SELECT "_"."CustomerId", ( SELECT MIN("_"."HourlyRate") FROM "Order" WHERE "_"."CustomerId" = "_"."CustomerId"), MIN("_"."HourlyRate"), COUNT(*) FROM "Order" WHERE "_"."Number" <> 'A1' OR "_"."Number" IS NULL GROUP BY "_"."CustomerId", "_"."Number"
AdHocMiscellaneous	Aggregate_over_subquery_in_group_by_projection_2	passed	2	SELECT "_"."Value", ( SELECT MAX("_"."Id") FROM "Tables" WHERE "_"."Value" = MAX("_"."Id") * 6 OR ("_"."Value" IS NULL AND MAX("_"."Id") IS NULL)) FROM "Tables" GROUP BY "_"."Value"
AdHocMiscellaneous	Average_with_cast	passed	1	SELECT "_"."Id", "_"."DecimalColumn", "_"."DoubleColumn", "_"."FloatColumn", "_"."IntColumn", "_"."LongColumn", "_"."NullableDecimalColumn", "_"."NullableDoubleColumn", "_"."NullableFloatColumn", "_"."NullableIntColumn", "_"."NullableLongColumn", "_"."Price" FROM "Prices"
AdHocMiscellaneous	Average_with_cast	passed	1	SELECT AVG("_"."DoubleColumn") FROM "Prices"
AdHocMiscellaneous	Average_with_cast	passed	1	SELECT AVG("_"."NullableDoubleColumn") FROM "Prices"
AdHocMiscellaneous	Average_with_cast	passed	1	SELECT AVG(CAST("_"."IntColumn" AS REAL)) FROM "Prices"
AdHocMiscellaneous	Average_with_cast	passed	1	SELECT AVG(CAST("_"."LongColumn" AS REAL)) FROM "Prices"
AdHocMiscellaneous	Average_with_cast	passed	1	SELECT AVG(CAST("_"."NullableIntColumn" AS REAL)) FROM "Prices"
